VideoID,UserID,UserName,VideoName,VideoDescription,FName,LName,TimeDateStamp
564,6262,UserNumber6262learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Jennifer,Sharp,5/8/2017
562,6262,UserNumber6262learning,"Drag, Drop and other mail management","Learn about drag and drop in the browser, and how to use built in options for working with mail",Jennifer,Sharp,5/8/2017
565,6262,UserNumber6262learning,Embedded Email Feature,Learn about the embedded email and the pop out function for drafts,Jennifer,Sharp,5/8/2017
559,6262,UserNumber6262learning,Learn how to use Settings,"Learn how to setup your signature, turn on automatic replies and change your theme",Jennifer,Sharp,5/8/2017
558,6262,UserNumber6262learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Jennifer,Sharp,5/8/2017
556,6262,UserNumber6262learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Jennifer,Sharp,5/8/2017
568,6262,UserNumber6262learning,A first look at getting Started with Skype For Business,This is the full course for you to learn about the basics of Skype for Business and to start with messaging,Jennifer,Sharp,5/8/2017
568,6262,UserNumber6262learning,A first look at getting Started with Skype For Business,This is the full course for you to learn about the basics of Skype for Business and to start with messaging,Jennifer,Sharp,5/8/2017
579,6262,UserNumber6262learning,Add people to your favorites and other groups,"Learn how to add users to the various groups of Skype for Business",Jennifer,Sharp,5/8/2017
595,5999,UserNumber5999learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Leon,Taylor,5/8/2017
556,6259,UserNumber6259learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Randy,Jiles,5/8/2017
556,6258,UserNumber6258learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Joshua,Cecil,5/9/2017
556,6258,UserNumber6258learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Joshua,Cecil,5/9/2017
556,6258,UserNumber6258learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Joshua,Cecil,5/9/2017
556,6258,UserNumber6258learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Joshua,Cecil,5/9/2017
582,6007,UserNumber6007learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Steve,Shahin,5/9/2017
568,6262,UserNumber6262learning,A first look at getting Started with Skype For Business,This is the full course for you to learn about the basics of Skype for Business and to start with messaging,Jennifer,Sharp,5/9/2017
582,6258,UserNumber6258learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Joshua,Cecil,5/9/2017
579,6262,UserNumber6262learning,Add people to your favorites and other groups,"Learn how to add users to the various groups of Skype for Business",Jennifer,Sharp,5/9/2017
568,6258,UserNumber6258learning,A first look at getting Started with Skype For Business,This is the full course for you to learn about the basics of Skype for Business and to start with messaging,Joshua,Cecil,5/9/2017
576,6262,UserNumber6262learning,Share Your Screen or the Burn,"Share Your Screen versus burn the carpet",Jennifer,Sharp,5/9/2017
595,6258,UserNumber6258learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Joshua,Cecil,5/9/2017
556,6017,UserNumber6017learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Cardell,Vincent,5/9/2017
556,6017,UserNumber6017learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Cardell,Vincent,5/9/2017
566,6262,UserNumber6262learning,Whiteboard with Skype at your Desk with others,"Learn about the whiteboard features provided by Skype for Business",Jennifer,Sharp,5/9/2017
582,6017,UserNumber6017learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Cardell,Vincent,5/9/2017
567,6262,UserNumber6262learning,Work with People and Other Groups,Learn how to work with people and other groups you have set up in Skype,Jennifer,Sharp,5/9/2017
556,6258,UserNumber6258learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Joshua,Cecil,5/9/2017
556,6259,UserNumber6259learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Randy,Jiles,5/9/2017
556,1426,UserNumber1426learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Landon,Powe,5/9/2017
556,6007,UserNumber6007learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Steve,Shahin,5/10/2017
564,465,UserNumber465learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Stayce,Boyd,5/11/2017
556,5754,UserNumber5754learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,John,Parrish,5/11/2017
559,1918,UserNumber1918learning,Learn how to use Settings,"Learn how to setup your signature, turn on automatic replies and change your theme",Ronald,Billy,5/12/2017
556,1918,UserNumber1918learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Ronald,Billy,5/12/2017
564,1918,UserNumber1918learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Ronald,Billy,5/12/2017
556,1918,UserNumber1918learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Ronald,Billy,5/12/2017
